abstract-region;['tesadüfiy deger'];Tesadüfiy deger - ihtimallar nazariyesiniñ esas añlamlarından biri, bir deñevniñ neticesine bağlı olıp farqlı qıymetleri alıp olğan bir sayı.
space-region;['yipek yolı'];Yipek Yolı burunğı zamanlarda em Orta asırlarda Küntuvar Asiyaman Aq deñizni bir-birisine baylağan kervan yolı eñ aldında Qıtaydan yipek çıqaruv maqsadıman qurılğanı içün yipek yolı dep aytılğan, Edil Boyı Bolğarları, Hazar Hanlığı Tatar-Moğol boysundıruvları neticesinde Uluğ Ulus devleti barlıqqa kelgenden soñ tatar hanları kervan yolların qorçalap östürgenler.
space-region;['feza'];Feza Dünyanı da içerisine alğan ve sıñırları bilinmegen. yıldızlar ve başqa maddelernen tolu olğan boşluq.
spatial-feature;['himalayalar'];Himalayalar — dünyanıñ eñ yüksek dağ sırasıdır.
subject;['i̇lim'];İlim - dünya (tabiat ve cemiyet) aqqında aqiqiy bilgi almaq, dünyanıñ obyektiv qanunlarını keşif etmek ve onıñ inkişaf etecegini tahmin etmek maqsadınen yapılğan kişilerniñ faaliyetidir.
subject;['riyaziyat', 'matematika'];Riyaziyat (Matematika) - yapılarnıñ piçimlerini, deñişimni ve uzamnı tedqiq etken ilim dalıdır.
subject;['himiya', 'kimya'];Himiya ya da Kimya - maddeniñ yapısını, hususiyetlerini, birikmesini, tesirleşmelerini, himiyaviy reaktsiyalarını tetqiq ve tatbiq etken ilimdir.
subject;['fizika'];Fizika ya da İkmet tabiye, maddiy alemin afaqiy hassalarını ögrengen tabiiy ilimlerden biridir.
subject;['ayatiyat', 'biologiya'];Ayatiyat (Biologiya) - canlılarnı tedqiq etken bir ilim dalıdır.
taxonomic-collective;['mandalaç', 'bromus'];Mandalaç — Poaceae ailesinde çoq yıllıq ot piçim ösümlikler bir cınsı.
taxonomic-collective;['örge', 'acer'];Örge — sapindalarlı ailesinden tereklerniñ bir soydır.
taxonomic-collective;['yüke'];Yüke — eben kömeçli ya da yükeli ailesinden tereklerniñ bir soydır.
taxonomic-collective;['çınar', 'çinar'];Çınar — tereklerniñ soyu.
taxonomic-collective;['qoyan', 'leporidae'];Qoyan - Leporidae familiyasını teşkil etken memelilerniñ umumiy adı.
taxonomic-collective;['dut'];Dut - dutgiller (Moraceae) ailesinden Morus cinsini teşkil etken terek türlerine berilgen ad.
taxonomic-collective;['qaz', 'anser'];Qaz — papiy familiyasından bir quş.
temporal-region;['yanvar 1', '1 yanvar'];Yanvar 1, yılnıñ birinci künü.
temporal-region;['bayram'];Bayram - milliy, diniy ya da hususiy olaraq müim olğan ve qayd etilgen kün ya da künlerdir.
temporal-region;['yanvar', 'qara qış ayı'];Yanvar ya da qara qış ayı - seneniñ ilk ayıdır.
temporal-region;['yanvar', 'qara qış ayı'];Yanvar ya da qara qış ayı - seneniñ ilk ayıdır.
temporal-region;['yanvar', 'qara qış ayı'];Yanvar ya da qara qış ayı - seneniñ ilk ayıdır.
temporal-region;['dekabr'];Dekabr ya da ilk qış ayı — seneniñ on ekinci ayı olıp 31 kündir.
temporal-region;['dekabr'];Dekabr ya da ilk qış ayı — seneniñ on ekinci ayı olıp 31 kündir.
temporal-region;['mayıs'];Mayıs ya da quralay - seneniñ beşinci ayı olıp 31 kündir.
temporal-region;['sentâbr'];Sentâbr, ceviz ayı ya da ilk küz ayı - seneniñ doquzıncı ayı olıp 30 künden ibaret.
temporal-region;['mart', 'saban ayı'];Mart ya da saban ayı - seneniñ üçünci ayı olıp 31 kündir.
temporal-region;['fevral', 'kiçik ay'];Fevral ya da kiçik ay - Grigorian taqvimge köre seneniñ ekinci ayı.
temporal-region;['avgust'];Avgust ya da arman ayı - seneniñ sekizinci ayı olıp 31 kündir.
temporal-region;['i̇yül'];İyül ya da oraq ayı - seneniñ yedinci ayı olıp 31 kündir.
temporal-region;['aprel'];Aprel ya da çiçek ayı - seneniñ dördünci ayı olıp 30 kündir.
temporal-region;['i̇yün', 'iyün'];İyün ya da ilk yaz ayı - seneniñ altıncı ayı olıp 30 kündir.
temporal-region;['noyabr'];Noyabr ya da boş ay — seneniñ on birinci ayı olıp 30 kündir.
temporal-region;['oktâbr'];Oktâbr ya da orta küz ayı — seneniñ onuncı ayı olıp 31 kündir.
