abstract-quality;['identitate', 'identitate personală', 'identității personale', 'individualitate', 'personală de identitate'];Se referă la identitatea numerică (în sensul continuității existenței) a persoanelor în timp
language;['limba maternă', 'limbă maternă', 'limba nativă', 'limbămaternă', 'limbănatală', 'limbă nativă', 'prima limbă', 'maternă limba', 'vorbitori nativi'];Limbă învățată și vorbită în copilărie, transmisă de la părinți
language;['coreeană', 'limba coreeană', 'coreană'];Codul ISO 639-1
language;['limba ebraică', 'ebraic', 'ebraică', 'ebraica', 'limba ivrit', 'ebraice'];Codul ISO 639-1
language;['irlandeză', 'limba irlandeză', 'galica irlandeză', 'gaeilge', 'gaeilgeoir', 'irish gaelic'];Numită și limba gaelică, codul ISO 639-1
language;['somaleză', 'limba somaleză', 'somali', 'limba somali', 'so', 'somaleza'];Codul ISO 639-1
language;['indoneziană', 'limba indoneziană', 'indoneaziană', 'bahasa indonezia', 'bahasa'];Codul ISO 639-1
language;['limba amharică', 'amharic', 'amharică', 'etiopian limba'];Codul ISO 639-1
language;['limba manx'];Codul ISO 639-1
language;['limba gaelică scoțiană', 'limba scoțiană', 'galica scoțiană', 'galiciana scoțiană', 'limba gaelică scoţiană', 'limba scoţiană', 'scoțiană', 'gaelică scoțiană', 'scottish gaelic'];Codul ISO 639-1
language;['greacă', 'limba greacă', 'elenistic', 'grecesc', 'ghid de conversație grec', 'greaca', 'limba elenă', 'limba greaca', 'elen', 'elenă limba'];Codul ISO 639-1
language;['limba punjabă', 'punjabi', 'pa', 'panjabi', 'punjaba', 'punjabă', 'limba punjabi'];Codul ISO 639-1
language;['limbi quechua', 'limba quechua', 'limba quecha', 'limbι quechua', 'quechua', 'kechuan', 'limbile quechua', 'quechuan', 'quechuan limba'];Codul ISO 639-1
language;['vietnameză', 'limba vietnameză', 'annamite'];Conform standardului ISO 639-2
language;['limba swahili', 'svahili', 'swahili', 'sw'];Codul ISO 639-1
language;['limba hindi', 'hindusă', 'hindi', 'limba hindusă', 'hindi standard', 'limbă hindi'];Codul ISO 639-1
language;['limba maori', 'mao', 'maori', 'mi'];Codul ISO 639-1
language;['estonă', 'limba estonă', 'estoniană', 'limba estona', 'limba estoniană', 'esthonian'];Codul ISO 639-1
language;['finlandeză', 'limba finlandeză', 'suomi', 'finlandeza'];Codul ISO 639-1
language;['maghiară', 'limba maghiară', 'ungurește', 'ungară', 'limba maghiara', 'limba ungara', 'limba ungară', 'limbă maghiară'];Codul ISO 639-1
language;['limba letonă', 'letonă', 'leton'];Codul ISO 639-1
language;['urdu', 'limba urdu', 'ur', 'urdu limba'];Codul ISO 639-1
language;['limba nepaleză', 'nepaleză'];Codul ISO 639-1
language;['spaniolă', 'limba spaniolă', 'limbaspaniolă', 'limba spaniola', 'castelană', 'castiliană', 'limba castiliană', 'spaniola', 'spaniol'];Codul ISO 639-1
language;['arabă', 'limba arabă', 'ar', 'araba', 'limba araba', 'arabă limba', 'în limba arabă'];Codul ISO 639
language;['limba slavonă', 'limba slavă veche', 'slavă veche', 'limba slavona', 'slavona', 'slavona bisericească', 'slavonă', 'limba slavonă bisericească', 'limba slavă bisericească', 'paleoslavă', 'biserica slavă', 'biserica veche slavă', 'slavona veche', 'vechi bulgară'];Codul ISO 639-1
language;['macedoneană', 'limba macedoneană'];Codul ISO 639-1
language;['poloneză', 'limba poloneză', 'limba polonă', 'polona', 'poloneza', 'polonă', 'pl', 'limba poloneza'];Codul ISO 639-1
language;['cehă', 'limba cehă', 'ceha', 'cs', 'čeština', 'limba ceha', 'limbă cehă'];Codul ISO 639-1
language;['rusă', 'limba rusă', 'limbarusă', 'rus', 'rusoaică', 'rusa', 'ru', 'limba rusa', 'rusofon', 'limbă rusă'];Codul ISO 639-1
language;['olandeză', 'limba neerlandeză', 'limba nederlandeză', 'limba olandeza', 'neerlandeză', 'limba olandeză', 'nederlands', 'în limba olandeză'];Oficială în Țările de Jos și Belgia.
legal-possession-entity;['datorie publică', 'datorieexternă', 'credit public', 'credit publică', 'datoria națională', 'datoriei publice', 'titluri de stat', 'împrumut de stat'];Este datoria pe care o are statul
locative-role;['armageddon', 'armaghedon', 'harmagedon'];Album al formației românești de muzică rock Celelalte Cuvinte
locative-role;['delhi', 'old delhi', 'shahjahanbad'];Teritoriu federal în India, codul ISO 3166-2: IN
locative-role;['salonic', 'thesalonic', 'tesalonic', 'salonica', 'salonika', 'tessalonik', 'thessalonica', 'thessaloniki'];Unul din numerele de înmatriculare auto al orașului grecesc
locative-role;['ho și min', 'hoshimin', 'hoșimin', 'ho şi min', 'saigon', 'ho chi minh city'];Oraș în Vietnam
locative-role;['los angeles', 'лос анӂелес', 'los angeles, california', 'la', 'orașul îngerilor', 'l.a.', 'city of angels'];Oraș în California, SUA
locative-role;['stuttgart'];Oraș în Germania, capitala statului Baden-Württemberg.
locative-role;['wrocław', 'breslavia', 'breslau', 'wroclaw'];Polonia, numele oficial al orașului Breslau, Prusia începând cu 1945
locative-role;['tamil nadu', 'tamilnadu'];Stat în India, codul ISO 3166-2: IN
locative-role;['oaxaca, oaxaca', 'oaxaca', 'oaxaca de juárez'];Formal Oaxaca de Juárez, capitala statului omonim
locative-role;['koln', 'köln', 'cologne'];Vechiul nume în limba română al orașului Köln
locative-role;['monaco', 'principatulmonaco', 'principatul monaco', 'sportul în principatul monaco'];Codul FIPS 10-4 al acestei țări
locative-role;['normandia', 'normandie', 'ducatul normandiei'];Regiune în nordul Franței, divizată azi în regiunile Normandia de Jos și Normandia de Sus.
locative-role;['weimar'];Număr de înmatriculare auto al districtului urban german
locative-role;['pearl harbor'];Faimoasa bază navală americană din insulele Hawaii.
locative-role;['maharashtra', 'bucharest'];Stat în India, codul ISO 3166-2: IN
locative-role;['serbia', 'republica serbia', 'serbiei', 'србија', 'srbija'];Prin confuzie fonetică.
locative-role;['dalmația', 'dalmaţia', 'dalmatia'];Provincie a Croației de azi, denumită după fosta provincie romană.
locative-role;['parc', 'parcnatural', 'parc public', 'parcuri publice', 'teren de recreere'];Un spațiu verde, de utilitate publică, cu plantații, alei și diferite construcții, amenajat pentru agrement
locative-role;['kingston upon hull', 'hull', 'kingston-upon-hull', 'kingston-upon hull'];East Riding din Yorkshire
locative-role;['arie', 'regiune', 'zonă'];Măsură a întinderii unei suprafețe.
locative-role;['renania', 'rhineland', 'rheinland', 'renan'];Regiune din Germania
locative-role;['vie', 'podgorie', 'seră pentru viță de vie'];Plantație de viță
locative-role;['provincia messina'];Număr de înmatriculare auto al provinciei italiene
locative-role;['hanovra', 'hannover'];Oraș din nordul Germaniei
locative-role;['andaluzia', 'andalusia', 'andalucia', 'andalucía'];Regiune autonomă din Spania, codul ISO 3166-2: ES
locative-role;['silezia', 'schlesien', 'silesia', 'silezieni', 'slask', 'slezsko'];Regiune istorică
locative-role;['lituania', 'republicalituania', 'republica lituania', 'lietuva'];Codul FIPS 10-4 al acestei țări
locative-role;['sat', 'kampung', 'sate'];Așezare umană specifică mediului rural
locative-role;['megalopolis'];Aglomerare urbană
locative-role;['persepolis'];Un film de animație bazat pe respectiva bandă desenată
locative-role;['cisiordania', 'west bank'];Codul FIPS 10-4 al acestui teritoriu
locative-role;['saxonia', 'sachsen', 'saxa', 'freistaat sachsen'];Land în Germania, codul ISO 3166-2: DE
locative-role;['kașmir', 'jammu și cașmir', 'cașmir', 'kashmir', 'caşmir', 'kaşmir', 'jammu şi caşmir', 'jammu și kashmir', 'jammu şi kashmir'];Stat în India, codul ISO 3166-2: IN
locative-role;['martinica', 'martinique'];Codul ISO 3166-1 al acestui teritoriu
locative-role;['são paulo', 'saopaulo', 'sao paulo'];Capitala statului cu același nume.
locative-role;['pompei', 'pompeii'];Oraș roman distrus în urma erupției Vezuviului în anul 79
locative-role;['nord', 'miazănoapte', 'exact spre nord', 'spre nord'];Una dintre cele patru direcții cardinale
locative-role;['torino', 'turin'];Capitala regiunii italiene Piemont,
locative-role;['imperiul britanic', 'british empire', 'colonie britanică', 'imperiul colonial britanic', 'dominației britanice'];Ca și imperiul colonial francez spaniol, portughez, olandez etc..
locative-role;['macedonia antică', 'macedonia', 'imperiul macedonean', 'regatul macedonean', 'regatul macedoniei', 'macedon', 'makedonija'];Un regat din Grecia Antică.
locative-role;['provincia bologna'];Provincie în Italia, codul ISO 3166-2: IT
locative-role;['milano', 'mediolanum', 'milan'];Capitala Provinciei Milano în regiunea Lombardia în Italia
locative-role;['bazin hidrografic', 'bazin', 'bazin de captare', 'bazin de drenaj', 'bazin fluvial', 'bazin acvatic', 'bazinul hidrografic', 'bazin structurală', 'captare a apei', 'drenaj bazin', 'drenaj zonă', 'zona de drenaj'];Torent sau fluviu.
locative-role;['levant'];Regiune geografică parte din Orientului Mijlociu
locative-role;['bazin hidrografic', 'bazin', 'bazin de captare', 'bazin de drenaj', 'bazin fluvial', 'bazin acvatic', 'bazinul hidrografic', 'bazin structurală', 'captare a apei', 'drenaj bazin', 'drenaj zonă', 'zona de drenaj'];Torent sau fluviu.
locative-role;['sferă de influență', 'sferădeinfluență', 'sfere de influență', 'sfere de influenţă', 'sferă de influenţă', 'sferă de interes', 'sfera de influență', 'sfera de interes', 'sfere de interes'];Spațiu, domeniu în cuprinsul căruia se exercită o influență a cuiva sau a ceva (ambianță, anturaj, cadru, cerc, mediu, societate).
locative-role;['corint', 'korinthos', 'corint, grecia'];Oraș grecesc pe Istmul Corint
locative-role;['veneția', 'veneţia', 'venezia', 'sestiere'];Un oraș din nord-estul Italiei
locative-role;['antarctica', 'zonaantarctică', 'antarcticii', 'antartica', 'antarctic', 'zona antarctica', 'zona de sud frigidă'];Codul FIPS 10-4 și codul OTAN al acestui teritoriu
locative-role;['sfântul scaun', 'sfântulscaun', 'statulvatican', 'vatican', 'scaunul papal', 'stare de vatican'];Subiect de drept internațional public, care reprezintă Biserica Catolică în relațiile cu statele.
method;['democrație', 'democraţie', 'democrat', 'democraţia', 'democrația', 'democratice', 'democrație seculară', 'democrațiile', 'guvern democratic', 'procesul democratic', 'republică'];Sistem de guvernare
non-agentive-physical-object;['canalul panama', 'canal de panamá', 'canalul panamá'];Canal care traversează istmul Panama
non-agentive-physical-object;['plută', 'pluta', 'plute'];Ambarcație plutitoare, construită din trunchiuri de copac.
non-agentive-physical-object;['nicovală', 'ilău', 'nicovala', 'gaură hardy'];Unealtă, folosită în fierărie
non-agentive-physical-object;['stup', 'stup de albine', 'stupi'];Denumire regională pentru stup
non-agentive-physical-object;['closet', 'budă', 'tron', 'wc', 'buda', 'oala', 'oala de noapte', 'oliță', 'toalete', 'toaletă'];Sau la o cameră conținând un closet.
non-agentive-physical-object;['wall street', 'wallstreet', 'wall st'];Stradă în orașul New York, Statele Unite
non-agentive-physical-object;['coardă', 'șir'];Obiect ce intră în alcătuirea instrumentelor cu coarde, producând sunete prin acționarea sa
non-agentive-physical-object;['via appia', 'drumul appian', 'viaapia', 'appian way'];Vechi drum roman
non-agentive-physical-object;['carieră', 'carieră de piatră', 'carierădepiatră', 'cariere', 'carierele', 'carieră piatră'];Exploatare minieră sub cerul liber
non-agentive-physical-object;['fedora', 'stetson', 'homburg', 'pălărie fedora', 'simtit pălărie', 'trilby'];Gen de pălărie purtat de Contesa Fédora, devenită ulterior accesoriu vestimentar larg utilizat
non-agentive-physical-object;['canal', 'canale navigabile', 'canale'];O cale maritimă artificială, rezultată din săparea unei albii printr-un istm, care asigură comunicația între două oceane sau mări.
non-agentive-physical-object;['pavilion naval', 'pavilion', 'pavilion de complezenţă', 'pavilion de complezență', 'pavilion maritim', 'steag favoare'];De forme și de culori diferite, arborat la pupa sau pe catargul unei nave pentru a-i identifica apartenența la o anumită țară sau care este folosit pentru anumite semnalizări pe mare.
non-physical-collection;['ozn', 'obiect zburător neidentificat', 'farfurie zburătoare', 'farfuriezburătoare', 'obiectzburătorneidentificat', 'disc zburător', 'fenomenul ozn', 'o.z.n.', 'ufo', 'farfurie zburatoare', 'farfurii zburătoare', 'obiecte zburătoare neidentificate', 'zburătoare neidentificate obiect'];Denumire generică dată corpurilor zburătoare necunoscute
non-physical-collection;['creaționism', 'creaţionism', 'creationism', 'creaţionism ştiinţific', 'creaționism științific', 'teoria creaţionistă', 'teoria creaționistă', 'știința creației', 'creationismului', 'creaționist', 'creaționiști'];O ideologie asociată nu doar cu crearea Universului de către Dumnezeu, ci și cu evenimente ulterioare creației, incluzând crearea animalelor și a omului.
non-physical-collection;['ius soli', 'jussoli', 'dreptul pământean', 'dreptul pământului', 'dreptul pământului sau pământean', 'jus soli', 'cetățenie dreptul de întâi născut'];Cetățenii Republicii Moldova indiferent de originea, limba sau etnia lor.
non-physical-collection;['ius sangvinis', 'jussanguinis', 'jus sanguinis', 'dreptul strămoşesc', 'dreptul strămoșesc', 'dreptul sângelui'];O parte din poporul român (definit prin vorbirea limbii daco-române), anume aceea originară din teritoriile fostului Principat al Moldovei, pe ambele maluri ale Prutului.
parameter;['coeficient de inteligență', 'coeficientdeinteligență', 'iq', 'coeficient de inteligenţă', 'coeficientul de inteligenta', 'i.q.', 'inteligenta coeficientului', 'iq-ul', 'testele de iq'];Scor derivat din diferite teste standardizate prin care se încearcă măsurarea inteligenței
parameter;['rpm', 'rotații pe minut', 'rotațiipeminut', 'rotaţii pe minut', 'rev'];O unitate de măsură în mecanică.
parameter;['auroră', 'zori', 'răsărit', 'alba', 'răsărit de soare', 'cântatul unui cocoș', 'prima lumină', 'rupe de zile', 'răsăritul soarelui'];Parte a zilei dinaintea răsăritului, care începe când soarele se găsește la 18 grade sexagesimale sub orizont
parameter;['secțiunea de aur', 'raportul de aur', 'secţiunea de aur', 'aur secțiune'];Sau raportul de aur, notată cu litera greacă Φ
parameter;['număr mach', 'hipersonic', 'sonic', 'subsonic', 'transonic', 'numărul mach'];Mărime adimensională pentru viteza unui obiect care se deplasează în aer, sau printr-un fluid
parameter;['hertz', 'ciclupesecundă', 'hz', 'mhz', 'ghz', 'khz', 'megahertz', 'ciclu pe secundă', 'cicluri / secundă', 'cps'];Unitate de măsură pentru frecvență, prescurtat Hz
phenomenon;['ciclon', 'clasificarea ciclonilor', 'cicloane', 'ciclonic'];Un vânt puternic cu deplasarea aerului în spirală
phenomenon;['advecție', 'advecţie', 'advectie'];Provocată de mișcarea de ansamblu a masei fluide în care se găsește punctul P.
phenomenon;['plasmă', 'fizica plasmei', 'gaz ionizat', 'sursei de plasmă'];O stare de agregare a materiei.
phenomenon;['lumină', 'lumină vizibilă', 'radiațievizibilă', 'lumina', 'lumina vizibilă', 'reflexia luminii', 'undă a luminii', 'vizibilă radiații'];Sensul din limba engleză pentru acest cuvînt
phenomenon;['con de dejecție', 'con de dejecţie', 'agestrului', 'aluvionare con', 'aluvionare ventilator', 'fani aluviale'];Formă de relief în evantai
phenomenon;['stratus', 'nor stratus', 'stratiform', 'stratus nor'];Formație de nori de culoare cenușie care se găsesc la mică altitudine.
phenomenon;['tornadă', 'ciclon', 'tornado', 'tornada', 'tornade'];Fenomen meteorologic
phenomenon;['mistral'];Un vânt local în Franța și Italia
phenomenon;['aberație cromatică', 'aberatii cromatice', 'aberaţie cromatică', 'cromatic aberație'];Datorită variației indicelui de refracție al materialului lentilei cu lungimea de undă a radiațiilor care compun lumina albă. Aberația cromatică poate fi compensată, într-un domeniu nu prea larg de lungimi de undă, prin utilizarea de lentile compuse din diverse feluri de sticlă și cu raze de curbură convenabil alese. Corectarea aberației cromatice se numește acromatizare. Sinonim cromatism.
phenomenon;['radiațiegamma', 'razăgamma', 'radiație gama', 'radiație gamma', 'raze gamma', 'gamma ray', 'particulă gamma', 'radiatie gamma', 'radiaţie gamma', 'radiaţie γ', 'radiaţii gamma', 'radiație γ', 'razelor gamma', 'gamma radiații', 'radiații gamma'];Unde electromagnetice cu frecvență extrem de mare, produse de interacțiuni între particule subatomice
phenomenon;['infraroșu', 'emisieinfraroșie', 'razăinfraroșie', 'radiație infraroșie', 'infraroşu', 'lumina infraroşie', 'lumina infraroșie', 'lumina infrarosie', 'infra-rosu', 'infra-roșu', 'infraroșu de emisie', 'infraroșu radiații', 'infraroșu termic', 'mijlocul infraroșu', 'radiații infraroșii'];Spectru de radiații electromagnetice
phenomenon;['energie electrică', 'electricitate', 'energieelectrică', 'energia electrica', 'energia electrică'];Energie electrică, energie magnetică, curent electric
phenomenon;['energie nucleară', 'energie atomică', 'putere nucleară', 'atomice de putere', 'cu propulsie nucleara', 'cu propulsie nucleară', 'energiei atomice', 'industria nucleară', 'nucleare', 'nucleare de putere'];Fizică atomică
phenomenon;['promiscuitate', 'vânător de fuste', 'curvăsărie', 'promiscuu', 'afemeiat', 'dormit în jurul valorii', 'extra-pereche copulations', 'extra-pereche copulație', 'promiscuitatea', 'promiscuitatea sexuală'];Un personaj fictiv, tip al seducătorului
phenomenon;['raze ultraviolete', 'radiațieultravioletă', 'radiații ultraviolete', 'ultraviolet', 'lumina ultravioletă', 'lumină ultravioletă', 'radiaţii ultraviolete', 'radiație ultravioletă', 'aproape de ultravioleta', 'departe ultraviolete', 'lumina ultravioleta', 'lumina uv', 'radiatii ultra-violete', 'razele ultraviolete', 'ultra-violete', 'ultra-violete lumina', 'ultraviolete', 'ultraviolete iluminare', 'ultraviolete lumina', 'ultraviolete vid', 'uv'];Radiații electromagnetice cu o lungime de undă mai mică decât radiațiațiile luminii percepute de ochiul omenesc
phenomenon;['futai', 'fuck', 'înșurubare', 'cordeală', 'cordit', 'cotârșit', 'culcat', 'călăreală', 'futut', 'regulare', 'regulat', 'futere', 'ficken', 'bucată de coadă', 'bucată de fund', 'dracu', 'dracului', 'fute', 'nookie', 'nooky', 'rostogolesc în fân', 'shtup'];Abreviere pentru expresia în jargon
phenomenon;['energie chimică', 'energiechimică', 'chimice de energie'];Chimie fizică
phenomenon;['reproducere', 'reproducție', 'procreare', 'autogame', 'autogamy', 'fapte de viață', 'procrea', 'procrearea', 'reproduce'];Proces de înmulțire a organismelor vii.
phenomenon;['energie potențială', 'energiepotențială', 'energie potenţială', 'energia potențială', 'energia potențială gravitațională', 'p.e.', 'potențialul de energie'];Energie de poziție, gravitație
phenomenon;['foc', 'flacără', 'pară', 'văpaie', 'focul', 'incendii', 'în flăcări'];Reacție chimică intensă de oxidare, cu formare de flăcări, scântei și cu degajare de căldură și lumină.
phenomenon;['filogenie', 'filogeneză', 'evoluție', 'teoria evoluției', 'darwinism', 'evolutionismul', 'evoluţie', 'evoluţionism', 'evoluționism', 'teoria evoluţiei', 'teoria evoluţionistă', 'teoria evoluţionistă a umanităţii', 'teoria evoluționistă', 'teoria evoluționistă a umanității', 'teorie evoluționistă', 'ecologică evolutia', 'evoluat', 'evolutiv', 'evoluția biologică', 'evoluționist', 'factor evolutiv', 'factorul evolutiv', 'filogenetic', 'filogenetice', 'filogeneza', 'filogenia', 'filogeniile', 'phylogenetics'];Teoria evoluționistă
phenomenon;['rouă', 'roua'];Un fenomen metereologic
physical-body;['cometă', 'steacucoadă', 'cometa', 'comete'];Corp ceresc mic, de aparență nebuloasă, care se rotește în jurul unui Soare.
physical-body;['luceafăr', 'luceafărul-boului', 'luceafărul-de-dimineață', 'luceafărul-de-ziuă', 'luceafărul-porcilor', 'daystar', 'luceafărul de dimineață'];Pentru sensul astronomic
physical-body;['asteroid', 'asteroizi'];Un corp ceresc numit după municipiul Akashi.
physical-body;['algol', 'beta persei'];O stea strălucitoare din constelația Perseu.
physical-body;['pământ', 'glob', 'lume', 'pamânt', 'terra', 'pamant', 'planeta albastră', 'planeta pământ', 'pământul', 'lumea terestră', 'pamintul', 'pamântul', 'pămînt', 'terestră', 'globului'];Planeta noastră Terra, globul pământesc.
physical-body;['europa', 'jupiter ii'];Satelit al planetei Jupiter.
physical-body;['marte', 'маrte', 'mars d aci', '♂', 'planeta marte', 'planeta roșie', 'red planet'];A patra planetă de la soare.
physical-body;['vega', 'alpha lyrae'];Stea a constelației Lira
physical-body;['sirius', 'alpha canis majoris', 'hd 48915', 'α canis maioris', 'canicula', 'câine stea', 'sothis'];Făcând parte din constelația Câinele Mare
physical-body;['steaua polară', 'alpha ursae minoris', 'stea polară', 'polaris', 'polestar', 'north star', 'polar star'];Steaua principală din constelația Carul-Mic
physical-body;['io', 'io satelit'];Satelit al lui Jupiter
physical-body;['ceres', '1943 xb', 'a899 of', '(1) ceres', '1 ceres'];O planetă pitică din centura de asteroizi, considerată până de curând asteroid
physical-object;['arc', 'arcuite', 'intradosul'];Boltită, portal arcuit cu una sau mai multe arcade, care leagă între ele două ziduri, două coloane sau portal monumental.
physical-object;['safety car', 'automobilpilot', 'pacecar', 'masina ritmul', 'ritmul masina'];Termen folosit în Formula 1
physical-object;['disc dur', 'disc', 'disc rigid', 'hdd', 'hard disk-uri', 'hard disk extern', 'disk drive', 'hard disc', 'hard disc-ul', 'hard disk', 'hard drive', 'harddisk', 'stocare pe disc', 'unitate de disc', 'unitate hard disk', 'winchester unitate'];Dispozitiv electro-mecanic încapsulat, folosit la stocare permanentă a datelor și informațiilor.
physical-object;['taxi', 'taximetru', 'taxiuri'];Prescurtat taxi, mijloc de transport în comun contra unui cost variabil în funcție de distanță, intervalul de timp necesar ș.a.
physical-object;['centru civic', 'centrucivic', 'centrul civic', 'downtown', 'community center'];Zonă centrală a unui oraș.
physical-object;['cal', 'cavaler'];O piesă de șah
physical-object;['poartă logică', 'poartălogică', 'logica discret', 'logica poarta', 'poarta logica', 'porți logice'];Dispozitiv electronic numeric care transformă două sau mai multe semnale de intrare într-un singur semnal de ieșire.
physical-object;['târnăcop', 'picon', 'pick-topor', 'târnăcopul', 'un'];Simbolul mineritului
physical-object;['cal cu mânere', 'cu mânere cal', 'partea cal'];Aparat de gimnastică
physical-object;['han', 'auberge', 'hangiu', 'hanuri'];O așezare tipică de călători
physical-object;['doc', 'andocare facilitatea', 'bazin'];Construcție portuară
physical-object;['trăsura poștei', 'diligență', 'poștalion', 'poștă', 'trăsura poştei', 'diligențe', 'poștalionul', 'stagecoach'];Care este o căruță sau trăsură pentru transportul călătorilor, scrisorilor și coletelor.
physical-object;['timpan', 'kettledrum', 'timpane', 'tympani', 'kettledrums', 'tobe kettle'];Instrument muzical de percuție
physical-object;['violoncel', 'cello', 'gordună', 'celli', 'violincello', 'violoncel piccolo', 'violoncele'];Iar restul se acordează, de regulă, Sol-re-sol
physical-object;['long play', 'lp', 'disc vinil', 'lp album', 'lp record', 'album lp', 'joc lung', 'l-p', 'longplay', 'înregistrare lp'];Mediu de stocare analogic inscripționat mecanic și folosit pentru înregistrări muzicale.
physical-object;['bombardier', 'avion de bombardament'];Un anumit tip de avion de război, special construit pentru a ataca ținte aflate la sol.
physical-object;['ac de cusut', 'ac', 'acdecusut'];Ustensilă de oțel, subțire și ascuțită la un capăt, prevăzută cu un orificiu (ureche) prin care se trece un fir. servește la cusut cu mîna sau cu mașina. Urechea unui ac de cusut cu mîna este la capătul opus vîrfului, iar la acul mașinii de cusut este aproape de vîrf.
physical-object;['amfiteatru', 'coliseum', 'colosseum'];Teatru de formă circulară lipsit de acoperiș
physical-object;['gong', 'tam-tam', 'gonguri', 'tamtam'];Instrument muzical
physical-object;['agora'];Piață publică a orașelor grecești antice
physical-object;['săgeată', 'săgeți'];Obiect sub formă de vergea folosit ca proiectil
physical-object;['cd', 'disc compact', 'compact-disc', 'compactdisc', 'disc', 'compact disc', 'cd-rom', 'discuri compacte', 'album digital', 'cd-ul audio', 'cd-uri', 'cd-uri audio', 'compact discuri'];Mediu de stocare în formă de disc, inscripționat optic și folosit la stocare de date și informații.
physical-object;['bar', 'baruri', 'barroom', 'cârciumă', 'ginmill', 'portar salon'];Unitate de alimentație publică cu specific de băuturi spirtoase, în care consumatorii sunt serviți stând în picioare sau pe scaune speciale, în fața unor mese înalte în formă de tejghea. Definiția legală: Unitate de alimentație publică cu program de zi sau de noapte în care se desfac băuturi alcoolice și nealcoolice, un sortiment restrâns de produse culinare. -LSB- http://www.cdep.ro/pls/legis/legis pck.htp act text?idt=21029 HOTĂRÂRE nr.843 din 14 octombrie 1999 privind încadrarea pe tipuri a unităților de alimentație publică neincluse în structurile de primire turistice -RSB-
physical-object;['arbore cotit', 'vilbrochen', 'arborecotit', 'arborele cotit', 'arborelui cotit', 'arbori cotiți'];Piesă la motor.
physical-object;['autovehicul', 'automobil', 'mașină', 'auto vehicul', 'autovehicule', 'pentru autovehicule'];Mașină pe roți propulsată de un motor
physical-object;['stupină', 'prisacă', 'albinărie', 'stupărie', 'albină casa'];Locul pe care se află amplasate familiile de albine
physical-object;['baterie', 'baterie electrică', 'baterieelectrică', 'pilă electrică'];Ansamblu de acumulatoare electrice.
physical-object;['box', 'alamă knucks', 'boxuri de metal', 'ciolan aspirator de praf', 'cârpă de șters praful ciolan', 'degete', 'duster ciolan', 'knuckleduster', 'knuckles alamă', 'knucks'];O armă albă alcătuită dintr-o piesă din material dur cu găuri pentru degete și cu o creastă în exterior, cu care se atacă ținând pumnul strâns
physical-object;['rachetă', 'racheta'];Un obiect cu care se lovește mingea în unele sporturi, printre care tenis și badminton.
physical-object;['sită', 'ciur', 'sortare'];O unealtă folosită la cernut sau strecurat
physical-object;['fântână', 'fântânăarteziană', 'fântâna', 'fântâna mare', 'fantana', 'fântâni', 'fântâni arteziene'];Sursă de apă.
physical-object;['fluier'];Un instrument muzical
physical-object;['car de luptă', 'car', 'cardeluptă', 'carele', 'carul'];Cel mai timpuriu și mai simplu tip de trăsură
physical-object;['stanford', 'universitatea stanford', 'leland stanford junior university', 'stanford university', 'stanford graduate school of business'];O universitate privată din California, Statele Unite,
physical-object;['universitatea yale', 'yale', 'universitateayale', 'yale university'];Una dintre cele mai vechi și prestigioase universități din Statele Unite
physical-object;['aeronavă', 'aerovehicul', 'aparat de zbor', 'aparat zburător', 'aeronave', 'avioane', 'mai greu decât aerul', 'mai greu decât aerul zbor'];Aerostat, avion, rachetă
physical-object;['tractor', 'tractoare', 'tractoare agricole', 'tractorului agricol modern'];Vehicul utilizat pentru a tracta obiecte care nu se pot căra prin mijloace manuale
physical-object;['navă', 'vapor', 'vas', 'nave', 'navă maritimă', 'nava'];O ambarcațiune care plutește și se deplasează pe apă sau sub apă. poate fi un vapor, o corabie, o galeră sau un submarin
physical-object;['arc', 'arccusăgeți', 'arcul și săgeata', 'arc și săgeți', 'arcul și săgețile', 'arcuri și săgeți'];O armă primitivă și medievală de aruncat săgeți sau armă sportivă de tras la țintă.
physical-object;['pod', 'podeţ', 'podeț', 'drum podul', 'pod de cale ferată', 'pod feroviar'];Un pod suspendat în Japonia, între insulele Honshū și Awaji.
physical-object;['stelă', 'stela', 'comprimat de piatra', 'stela funerară', 'stelae'];Tip de monument funerar
physical-object;['mină', 'minădeuscat', 'minăterestră', 'câmpuri minate', 'sol-amplasate mină', 'teren a mea'];Care explodează la atingere sau la comandă
physical-object;['scaun electric', 'scaun', 'scaunelectric', 'scaunul electric', 'moartea scaun'];Dispozitiv pentru executarea prin electrocutare a condamnaților la moarte.
physical-object;['lumină', 'lumină vizibilă', 'radiațievizibilă', 'lumina', 'lumina vizibilă', 'reflexia luminii', 'undă a luminii', 'vizibilă radiații'];Sensul din limba engleză pentru acest cuvînt
physical-object;['viola da gamba', 'vioară', 'viol'];Instrument ieșit din uz, strămoș indirect al contrabasului. Vezi și Familia violei da gamba.
physical-object;['rulment', 'rulmentcubile', 'acul rulment', 'cuzinet', 'rulment cu bile', 'rulmenți cu bile', 'rulmenți cu role'];Organ de mașină, componentul principal al unui lagăr cu rostogolire
physical-object;['fedora', 'stetson', 'homburg', 'pălărie fedora', 'simtit pălărie', 'trilby'];Gen de pălărie purtat de Contesa Fédora, devenită ulterior accesoriu vestimentar larg utilizat
physical-object;['micrometru', 'micrometer caliper', 'micrometer gauge'];Folosit în tehnologie
